abbreviation,agency,asn,prefix,ip_version,rir_registry,rir_status,rir_assigned_date,rir_short_name,rir_description,collected_at
Blessing Hospital,Blessing Hospital,AS16856,74.123.65.0/24,ipv4,arin,assigned,2010-02-22,BLESSING-HEALTH-SYSTEM-AS,Blessing Hospital,2026-06-23T10:32:35Z
Blythedale Children's Hospital,Blythedale Children's Hospital,AS394877,148.77.97.0/24,ipv4,arin,assigned,2016-02-01,BCH,Blythedale Children's Hospital,2026-06-23T10:32:35Z
Blythedale Children's Hospital,Blythedale Children's Hospital,AS394877,40.135.184.0/24,ipv4,arin,assigned,2016-02-01,BCH,Blythedale Children's Hospital,2026-06-23T10:32:35Z
Boca Raton Regional Hospital Inc.,Boca Raton Regional Hospital Inc.,AS33008,,,arin,assigned,2023-09-27,ASN-33008,Boca Raton Regional Hospital Inc.,2026-06-23T10:32:35Z
Boston Medical Center,Boston Medical Center,AS23235,192.243.213.0/24,ipv4,arin,assigned,2002-02-13,BOSMED-88-ENEWTON,Boston Medical Center,2026-06-23T10:32:35Z
Boston Medical Center,Boston Medical Center,AS23235,209.249.112.0/24,ipv4,arin,assigned,2002-02-13,BOSMED-88-ENEWTON,Boston Medical Center,2026-06-23T10:32:35Z
Boston Medical Center,Boston Medical Center,AS23235,38.146.41.0/24,ipv4,arin,assigned,2002-02-13,BOSMED-88-ENEWTON,Boston Medical Center,2026-06-23T10:32:35Z
Boston Medical Center,Boston Medical Center,AS23235,50.200.163.0/24,ipv4,arin,assigned,2002-02-13,BOSMED-88-ENEWTON,Boston Medical Center,2026-06-23T10:32:35Z
Boulder Community Hospital,Boulder Community Hospital,AS395159,69.161.206.0/24,ipv4,arin,assigned,2016-05-11,BOULDER-COMMUNITY-HEALTH,Boulder Community Hospital,2026-06-23T10:32:35Z
Bradford Regional Medical Center,Bradford Regional Medical Center,AS13766,,,arin,assigned,2009-03-19,BRADFORD-REGIONAL-MC,Bradford Regional Medical Center,2026-06-23T10:32:35Z
Brockton Hospital,Brockton Hospital,AS32802,208.84.32.0/24,ipv4,arin,assigned,2004-07-28,BROCKTONHOSPITAL-ORG,Brockton Hospital,2026-06-23T10:32:35Z
Brockton Hospital,Brockton Hospital,AS32802,208.84.33.0/24,ipv4,arin,assigned,2004-07-28,BROCKTONHOSPITAL-ORG,Brockton Hospital,2026-06-23T10:32:35Z
Brockton Hospital,Brockton Hospital,AS32802,208.84.34.0/24,ipv4,arin,assigned,2004-07-28,BROCKTONHOSPITAL-ORG,Brockton Hospital,2026-06-23T10:32:35Z
Brockton Hospital,Brockton Hospital,AS32802,208.84.35.0/24,ipv4,arin,assigned,2004-07-28,BROCKTONHOSPITAL-ORG,Brockton Hospital,2026-06-23T10:32:35Z
Butler Memorial Hospital,Butler Memorial Hospital,AS22579,192.67.72.0/24,ipv4,arin,assigned,2014-07-22,INDEPENDENCE-HEALTH-SYSTEM-BUTLER,Butler Memorial Hospital,2026-06-23T10:32:35Z
Butler Memorial Hospital,Butler Memorial Hospital,AS22579,198.148.204.0/24,ipv4,arin,assigned,2014-07-22,INDEPENDENCE-HEALTH-SYSTEM-BUTLER,Butler Memorial Hospital,2026-06-23T10:32:35Z
"CAMC Health System, Inc.","CAMC Health System, Inc.",AS54713,206.193.64.0/24,ipv4,arin,assigned,2012-05-29,CAMC,"CAMC Health System, Inc.",2026-06-23T10:32:35Z
"CAMC Health System, Inc.","CAMC Health System, Inc.",AS54713,206.193.65.0/24,ipv4,arin,assigned,2012-05-29,CAMC,"CAMC Health System, Inc.",2026-06-23T10:32:35Z
"CAMC Health System, Inc.","CAMC Health System, Inc.",AS54713,206.193.72.0/21,ipv4,arin,assigned,2012-05-29,CAMC,"CAMC Health System, Inc.",2026-06-23T10:32:35Z
"CAMC Health System, Inc.","CAMC Health System, Inc.",AS54713,206.193.80.0/21,ipv4,arin,assigned,2012-05-29,CAMC,"CAMC Health System, Inc.",2026-06-23T10:32:35Z
CARE NEW ENGLAND HEALTH SYSTEM,CARE NEW ENGLAND HEALTH SYSTEM,AS400419,198.7.227.0/24,ipv4,arin,assigned,2022-01-28,CNEHS,CARE NEW ENGLAND HEALTH SYSTEM,2026-06-23T10:32:35Z
CARE NEW ENGLAND HEALTH SYSTEM,CARE NEW ENGLAND HEALTH SYSTEM,AS400419,198.7.251.0/24,ipv4,arin,assigned,2022-01-28,CNEHS,CARE NEW ENGLAND HEALTH SYSTEM,2026-06-23T10:32:35Z
CARILION HEALTH SYSTEM,CARILION HEALTH SYSTEM,AS27231,12.168.121.0/24,ipv4,arin,assigned,2003-01-29,CARILION-HEALTH-SYSTEM,CARILION HEALTH SYSTEM,2026-06-23T10:32:35Z
CGH Medical Center,CGH Medical Center,AS54794,50.44.29.0/24,ipv4,arin,assigned,2012-08-13,CGHMC-STERLING,CGH Medical Center,2026-06-23T10:32:35Z
CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CENTER,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CENTER,AS46901,12.152.228.0/24,ipv4,arin,assigned,2009-04-16,CVPHMC,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CENTER,2026-06-23T10:32:35Z
CHILDRENS HOSPITAL OF ORANGE COUNTY,CHILDRENS HOSPITAL OF ORANGE COUNTY,AS40525,204.76.211.0/24,ipv4,arin,assigned,2011-04-13,CHOC,CHILDRENS HOSPITAL OF ORANGE COUNTY,2026-06-23T10:32:35Z
CHILDRENS HOSPITAL OF ORANGE COUNTY,CHILDRENS HOSPITAL OF ORANGE COUNTY,AS40525,209.76.240.0/24,ipv4,arin,assigned,2011-04-13,CHOC,CHILDRENS HOSPITAL OF ORANGE COUNTY,2026-06-23T10:32:35Z
CHILDRENS HOSPITAL OF ORANGE COUNTY,CHILDRENS HOSPITAL OF ORANGE COUNTY,AS40525,67.29.134.0/24,ipv4,arin,assigned,2011-04-13,CHOC,CHILDRENS HOSPITAL OF ORANGE COUNTY,2026-06-23T10:32:35Z
CHILDRENS HOSPITAL OF ORANGE COUNTY,CHILDRENS HOSPITAL OF ORANGE COUNTY,AS40525,8.23.226.0/24,ipv4,arin,assigned,2011-04-13,CHOC,CHILDRENS HOSPITAL OF ORANGE COUNTY,2026-06-23T10:32:35Z
CHILDRENS HOSPITAL OF ORANGE COUNTY,CHILDRENS HOSPITAL OF ORANGE COUNTY,AS40525,8.7.149.0/24,ipv4,arin,assigned,2011-04-13,CHOC,CHILDRENS HOSPITAL OF ORANGE COUNTY,2026-06-23T10:32:35Z
CalvertHealth Medical Center,CalvertHealth Medical Center,AS53576,,,arin,assigned,2010-06-21,CALVERTHOSP,CalvertHealth Medical Center,2026-06-23T10:32:35Z
Cameron Memorial Community Hospital Inc,Cameron Memorial Community Hospital Inc,AS14790,104.169.15.0/24,ipv4,arin,assigned,2006-10-04,CAMERON,Cameron Memorial Community Hospital Inc,2026-06-23T10:32:35Z
Cape Fear Valley Medical Center,Cape Fear Valley Medical Center,AS21602,204.27.129.0/24,ipv4,arin,assigned,2017-09-19,CFVHS,Cape Fear Valley Medical Center,2026-06-23T10:32:35Z
"Cape Regional Medical Center, Inc.","Cape Regional Medical Center, Inc.",AS394096,65.222.128.0/24,ipv4,arin,assigned,2015-06-10,CAPEREGIONALHEALTHSYSTEM,"Cape Regional Medical Center, Inc.",2026-06-23T10:32:35Z
"Capital Health System, Inc","Capital Health System, Inc",AS54268,107.0.161.0/24,ipv4,arin,assigned,2018-02-09,CAPITALHEALTH,"Capital Health System, Inc",2026-06-23T10:32:35Z
"Capital Health System, Inc","Capital Health System, Inc",AS54268,131.239.28.0/24,ipv4,arin,assigned,2018-02-09,CAPITALHEALTH,"Capital Health System, Inc",2026-06-23T10:32:35Z
"Capital Health System, Inc","Capital Health System, Inc",AS54268,65.207.34.0/24,ipv4,arin,assigned,2018-02-09,CAPITALHEALTH,"Capital Health System, Inc",2026-06-23T10:32:35Z
CarolinaEast Medical Center,CarolinaEast Medical Center,AS26741,138.210.87.0/24,ipv4,arin,assigned,2013-10-09,CEMC,CarolinaEast Medical Center,2026-06-23T10:32:35Z
Carolinas Healthcare System,Carolinas Healthcare System,AS11354,208.69.132.0/23,ipv4,arin,assigned,2005-12-30,CAROLINAS-HEALTHCARE-SYSTEM,Carolinas Healthcare System,2026-06-23T10:32:35Z
Carolinas Healthcare System,Carolinas Healthcare System,AS11354,208.69.134.0/23,ipv4,arin,assigned,2005-12-30,CAROLINAS-HEALTHCARE-SYSTEM,Carolinas Healthcare System,2026-06-23T10:32:35Z
Carson Tahoe Health System,Carson Tahoe Health System,AS20138,12.139.152.0/24,ipv4,arin,assigned,2020-09-16,CTHS-ASN-20138,Carson Tahoe Health System,2026-06-23T10:32:35Z
Cass Regional Medical Center,Cass Regional Medical Center,AS398902,208.52.165.0/24,ipv4,arin,assigned,2020-10-08,CASS-REGIONAL,Cass Regional Medical Center,2026-06-23T10:32:35Z
Catawba Valley Medical Center,Catawba Valley Medical Center,AS62973,192.5.255.0/24,ipv4,arin,assigned,2013-12-11,CATAWBAVALLEYMC,Catawba Valley Medical Center,2026-06-23T10:32:35Z
Catawba Valley Medical Center,Catawba Valley Medical Center,AS62973,23.183.72.0/24,ipv4,arin,assigned,2013-12-11,CATAWBAVALLEYMC,Catawba Valley Medical Center,2026-06-23T10:32:35Z
Catholic Medical Center,Catholic Medical Center,AS394632,170.117.254.0/23,ipv4,arin,assigned,2015-11-04,CMC,Catholic Medical Center,2026-06-23T10:32:35Z
Catskill Regional Medical Center,Catskill Regional Medical Center,AS396060,,,arin,assigned,2017-02-24,CRMC2017,Catskill Regional Medical Center,2026-06-23T10:32:35Z
Central Vermont Medical Center,Central Vermont Medical Center,AS40693,216.158.174.0/24,ipv4,arin,assigned,2012-11-19,AS-CVMC-CENTRAL-VERMONT-MEDICAL-CENTER,Central Vermont Medical Center,2026-06-23T10:32:35Z
"Centrastate Medical Center, Inc.","Centrastate Medical Center, Inc.",AS46835,65.51.200.0/24,ipv4,arin,assigned,2009-03-30,CENTRASTATE-MEDICAL-CENTER,"Centrastate Medical Center, Inc.",2026-06-23T10:32:35Z
Chan Soon-Shiong Medical Center at Windber,Chan Soon-Shiong Medical Center at Windber,AS26756,,,arin,assigned,2023-07-31,CSSMCW-AS,Chan Soon-Shiong Medical Center at Windber,2026-06-23T10:32:35Z
Chesapeake General Hospital,Chesapeake General Hospital,AS23508,199.1.16.0/24,ipv4,arin,assigned,2007-01-16,CGH-MAIN-CAMPUS,Chesapeake General Hospital,2026-06-23T10:32:35Z
"Children's Hospital & Health System, Inc.","Children's Hospital & Health System, Inc.",AS22955,208.84.184.0/22,ipv4,arin,assigned,2007-11-15,CHHS-1,"Children's Hospital & Health System, Inc.",2026-06-23T10:32:35Z
"Children's Hospital & Health System, Inc.","Children's Hospital & Health System, Inc.",AS22955,208.84.184.0/24,ipv4,arin,assigned,2007-11-15,CHHS-1,"Children's Hospital & Health System, Inc.",2026-06-23T10:32:35Z
"Children's Hospital & Health System, Inc.","Children's Hospital & Health System, Inc.",AS22955,208.84.185.0/24,ipv4,arin,assigned,2007-11-15,CHHS-1,"Children's Hospital & Health System, Inc.",2026-06-23T10:32:35Z
"Children's Hospital & Health System, Inc.","Children's Hospital & Health System, Inc.",AS22955,208.84.186.0/24,ipv4,arin,assigned,2007-11-15,CHHS-1,"Children's Hospital & Health System, Inc.",2026-06-23T10:32:35Z
"Children's Hospital & Health System, Inc.","Children's Hospital & Health System, Inc.",AS22955,208.84.187.0/24,ipv4,arin,assigned,2007-11-15,CHHS-1,"Children's Hospital & Health System, Inc.",2026-06-23T10:32:35Z
Children's Hospital & Medical Center,Children's Hospital & Medical Center,AS393862,192.91.204.0/24,ipv4,arin,assigned,2015-03-26,CHILDRENSOMAHA,Children's Hospital & Medical Center,2026-06-23T10:32:35Z
Children's Hospital Colorado,Children's Hospital Colorado,AS32022,66.128.208.0/20,ipv4,arin,assigned,2004-02-11,CHC-AS,Children's Hospital Colorado,2026-06-23T10:32:35Z
Children's Hospital Colorado,Children's Hospital Colorado,AS32022,66.128.215.0/24,ipv4,arin,assigned,2004-02-11,CHC-AS,Children's Hospital Colorado,2026-06-23T10:32:35Z
Children's Hospital Colorado,Children's Hospital Colorado,AS32022,66.128.217.0/24,ipv4,arin,assigned,2004-02-11,CHC-AS,Children's Hospital Colorado,2026-06-23T10:32:35Z
Children's Hospital Colorado,Children's Hospital Colorado,AS32022,66.128.218.0/24,ipv4,arin,assigned,2004-02-11,CHC-AS,Children's Hospital Colorado,2026-06-23T10:32:35Z
Children's Hospital Colorado,Children's Hospital Colorado,AS32022,66.128.219.0/24,ipv4,arin,assigned,2004-02-11,CHC-AS,Children's Hospital Colorado,2026-06-23T10:32:35Z
Children's Hospital Colorado,Children's Hospital Colorado,AS32022,66.128.220.0/24,ipv4,arin,assigned,2004-02-11,CHC-AS,Children's Hospital Colorado,2026-06-23T10:32:35Z
Children's Hospital Colorado,Children's Hospital Colorado,AS32022,66.128.221.0/24,ipv4,arin,assigned,2004-02-11,CHC-AS,Children's Hospital Colorado,2026-06-23T10:32:35Z
Children's Hospital Colorado,Children's Hospital Colorado,AS32022,66.128.222.0/24,ipv4,arin,assigned,2004-02-11,CHC-AS,Children's Hospital Colorado,2026-06-23T10:32:35Z
Children's Hospital Los Angeles,Children's Hospital Los Angeles,AS11756,104.193.218.0/23,ipv4,arin,assigned,2014-10-31,CHLA,Children's Hospital Los Angeles,2026-06-23T10:32:35Z
Children's Hospital Los Angeles,Children's Hospital Los Angeles,AS11756,104.193.218.0/24,ipv4,arin,assigned,2014-10-31,CHLA,Children's Hospital Los Angeles,2026-06-23T10:32:35Z
Children's Hospital Los Angeles,Children's Hospital Los Angeles,AS11756,104.193.222.0/23,ipv4,arin,assigned,2014-10-31,CHLA,Children's Hospital Los Angeles,2026-06-23T10:32:35Z
Children's Hospital Los Angeles,Children's Hospital Los Angeles,AS11756,104.193.222.0/24,ipv4,arin,assigned,2014-10-31,CHLA,Children's Hospital Los Angeles,2026-06-23T10:32:35Z
Children's Hospital Medical Center of Akron,Children's Hospital Medical Center of Akron,AS54468,162.142.123.0/24,ipv4,arin,assigned,2012-02-24,CHMCA,Children's Hospital Medical Center of Akron,2026-06-23T10:32:35Z
Children's Hospital Medical Center of Akron,Children's Hospital Medical Center of Akron,AS54468,209.57.32.0/24,ipv4,arin,assigned,2012-02-24,CHMCA,Children's Hospital Medical Center of Akron,2026-06-23T10:32:35Z
Children's Hospital of The King's Daughters Health System,Children's Hospital of The King's Daughters Health System,AS394780,,,arin,assigned,2015-12-30,CHKDHS,Children's Hospital of The King's Daughters Health System,2026-06-23T10:32:35Z
Children's Medical Center of Dallas,Children's Medical Center of Dallas,AS32834,192.131.133.0/24,ipv4,arin,assigned,2004-08-03,CHILDRENS-MEDICAL-CENTER,Children's Medical Center of Dallas,2026-06-23T10:32:35Z
Children's Medical Center of Dallas,Children's Medical Center of Dallas,AS32834,64.124.56.0/24,ipv4,arin,assigned,2004-08-03,CHILDRENS-MEDICAL-CENTER,Children's Medical Center of Dallas,2026-06-23T10:32:35Z
Children's Medical Center of Dallas,Children's Medical Center of Dallas,AS32834,8.40.139.0/24,ipv4,arin,assigned,2004-08-03,CHILDRENS-MEDICAL-CENTER,Children's Medical Center of Dallas,2026-06-23T10:32:35Z
Children's National Hospital,Children's National Hospital,AS395407,,,arin,assigned,2022-10-27,CHILDRENS-NATIONAL-HOSPITAL-01,Children's National Hospital,2026-06-23T10:32:35Z
Childrens Hospital and Regional Medical Center,Childrens Hospital and Regional Medical Center,AS15307,146.79.0.0/16,ipv4,arin,assigned,2000-04-14,CHILDRENS-SEATTLE,Childrens Hospital and Regional Medical Center,2026-06-23T10:32:35Z
Childrens Hospital and Regional Medical Center,Childrens Hospital and Regional Medical Center,AS15307,146.79.128.0/24,ipv4,arin,assigned,2000-04-14,CHILDRENS-SEATTLE,Childrens Hospital and Regional Medical Center,2026-06-23T10:32:35Z
Childrens Hospital and Regional Medical Center,Childrens Hospital and Regional Medical Center,AS15307,146.79.197.0/24,ipv4,arin,assigned,2000-04-14,CHILDRENS-SEATTLE,Childrens Hospital and Regional Medical Center,2026-06-23T10:32:35Z
Childrens Hospital and Regional Medical Center,Childrens Hospital and Regional Medical Center,AS15307,146.79.200.0/24,ipv4,arin,assigned,2000-04-14,CHILDRENS-SEATTLE,Childrens Hospital and Regional Medical Center,2026-06-23T10:32:35Z
Childrens Hospital and Regional Medical Center,Childrens Hospital and Regional Medical Center,AS15307,146.79.203.0/24,ipv4,arin,assigned,2000-04-14,CHILDRENS-SEATTLE,Childrens Hospital and Regional Medical Center,2026-06-23T10:32:35Z
Childrens Hospital and Regional Medical Center,Childrens Hospital and Regional Medical Center,AS15307,146.79.204.0/24,ipv4,arin,assigned,2000-04-14,CHILDRENS-SEATTLE,Childrens Hospital and Regional Medical Center,2026-06-23T10:32:35Z
Childrens Hospital and Regional Medical Center,Childrens Hospital and Regional Medical Center,AS15307,146.79.205.0/24,ipv4,arin,assigned,2000-04-14,CHILDRENS-SEATTLE,Childrens Hospital and Regional Medical Center,2026-06-23T10:32:35Z
Childrens Hospital and Regional Medical Center,Childrens Hospital and Regional Medical Center,AS15307,146.79.206.0/24,ipv4,arin,assigned,2000-04-14,CHILDRENS-SEATTLE,Childrens Hospital and Regional Medical Center,2026-06-23T10:32:35Z
Childrens Hospital and Regional Medical Center,Childrens Hospital and Regional Medical Center,AS15307,146.79.207.0/24,ipv4,arin,assigned,2000-04-14,CHILDRENS-SEATTLE,Childrens Hospital and Regional Medical Center,2026-06-23T10:32:35Z
Childrens Hospital and Regional Medical Center,Childrens Hospital and Regional Medical Center,AS15307,146.79.244.0/24,ipv4,arin,assigned,2000-04-14,CHILDRENS-SEATTLE,Childrens Hospital and Regional Medical Center,2026-06-23T10:32:35Z
Childrens Hospital and Regional Medical Center,Childrens Hospital and Regional Medical Center,AS15307,146.79.245.0/24,ipv4,arin,assigned,2000-04-14,CHILDRENS-SEATTLE,Childrens Hospital and Regional Medical Center,2026-06-23T10:32:35Z
Childrens Hospital and Regional Medical Center,Childrens Hospital and Regional Medical Center,AS15307,146.79.254.0/24,ipv4,arin,assigned,2000-04-14,CHILDRENS-SEATTLE,Childrens Hospital and Regional Medical Center,2026-06-23T10:32:35Z
Christus Health,Christus Health,AS1415,162.71.192.0/24,ipv4,arin,assigned,2009-07-30,CHNETWORK,Christus Health,2026-06-23T10:32:35Z
Christus Health,Christus Health,AS1415,162.71.193.0/24,ipv4,arin,assigned,2009-07-30,CHNETWORK,Christus Health,2026-06-23T10:32:35Z
Christus Health,Christus Health,AS1415,162.71.194.0/24,ipv4,arin,assigned,2009-07-30,CHNETWORK,Christus Health,2026-06-23T10:32:35Z
Christus Health,Christus Health,AS1415,162.71.195.0/24,ipv4,arin,assigned,2009-07-30,CHNETWORK,Christus Health,2026-06-23T10:32:35Z
Christus Health,Christus Health,AS1415,162.71.197.0/24,ipv4,arin,assigned,2009-07-30,CHNETWORK,Christus Health,2026-06-23T10:32:35Z
Christus Health,Christus Health,AS1415,162.71.205.0/24,ipv4,arin,assigned,2009-07-30,CHNETWORK,Christus Health,2026-06-23T10:32:35Z
Christus Health,Christus Health,AS1415,162.71.206.0/24,ipv4,arin,assigned,2009-07-30,CHNETWORK,Christus Health,2026-06-23T10:32:35Z
Christus Health,Christus Health,AS1415,162.71.210.0/24,ipv4,arin,assigned,2009-07-30,CHNETWORK,Christus Health,2026-06-23T10:32:35Z
Christus Health,Christus Health,AS1415,162.71.211.0/24,ipv4,arin,assigned,2009-07-30,CHNETWORK,Christus Health,2026-06-23T10:32:35Z
Christus Health,Christus Health,AS1415,162.71.212.0/24,ipv4,arin,assigned,2009-07-30,CHNETWORK,Christus Health,2026-06-23T10:32:35Z
Christus Health,Christus Health,AS1415,162.71.230.0/24,ipv4,arin,assigned,2009-07-30,CHNETWORK,Christus Health,2026-06-23T10:32:35Z
Christus Health,Christus Health,AS1415,162.71.232.0/24,ipv4,arin,assigned,2009-07-30,CHNETWORK,Christus Health,2026-06-23T10:32:35Z
Christus Health,Christus Health,AS1415,162.71.234.0/24,ipv4,arin,assigned,2009-07-30,CHNETWORK,Christus Health,2026-06-23T10:32:35Z
Christus Health,Christus Health,AS1415,162.71.236.0/24,ipv4,arin,assigned,2009-07-30,CHNETWORK,Christus Health,2026-06-23T10:32:35Z
Christus Health,Christus Health,AS1415,162.71.238.0/24,ipv4,arin,assigned,2009-07-30,CHNETWORK,Christus Health,2026-06-23T10:32:35Z
Christus Health,Christus Health,AS1415,162.71.240.0/24,ipv4,arin,assigned,2009-07-30,CHNETWORK,Christus Health,2026-06-23T10:32:35Z
Christus Health,Christus Health,AS1415,162.71.241.0/24,ipv4,arin,assigned,2009-07-30,CHNETWORK,Christus Health,2026-06-23T10:32:35Z
Christus Health,Christus Health,AS1415,162.71.244.0/24,ipv4,arin,assigned,2009-07-30,CHNETWORK,Christus Health,2026-06-23T10:32:35Z
Christus Health,Christus Health,AS1415,162.71.246.0/24,ipv4,arin,assigned,2009-07-30,CHNETWORK,Christus Health,2026-06-23T10:32:35Z
Christus Health,Christus Health,AS1415,162.71.247.0/24,ipv4,arin,assigned,2009-07-30,CHNETWORK,Christus Health,2026-06-23T10:32:35Z
Christus Health,Christus Health,AS1415,162.71.255.0/24,ipv4,arin,assigned,2009-07-30,CHNETWORK,Christus Health,2026-06-23T10:32:35Z
Christus Health,Christus Health,AS1415,198.8.16.0/20,ipv4,arin,assigned,2009-07-30,CHNETWORK,Christus Health,2026-06-23T10:32:35Z
Cincinnati Children's Hospital Medical Center,Cincinnati Children's Hospital Medical Center,AS17089,204.152.48.0/23,ipv4,arin,assigned,2000-07-24,CINCCHILDRENS,Cincinnati Children's Hospital Medical Center,2026-06-23T10:32:35Z
Cincinnati Children's Hospital Medical Center,Cincinnati Children's Hospital Medical Center,AS17089,204.152.49.0/24,ipv4,arin,assigned,2000-07-24,CINCCHILDRENS,Cincinnati Children's Hospital Medical Center,2026-06-23T10:32:35Z
Cincinnati Children's Hospital Medical Center,Cincinnati Children's Hospital Medical Center,AS17089,205.142.196.0/22,ipv4,arin,assigned,2000-07-24,CINCCHILDRENS,Cincinnati Children's Hospital Medical Center,2026-06-23T10:32:35Z
Cincinnati Children's Hospital Medical Center,Cincinnati Children's Hospital Medical Center,AS17089,205.142.196.0/24,ipv4,arin,assigned,2000-07-24,CINCCHILDRENS,Cincinnati Children's Hospital Medical Center,2026-06-23T10:32:35Z
Cincinnati Children's Hospital Medical Center,Cincinnati Children's Hospital Medical Center,AS17089,205.142.197.0/24,ipv4,arin,assigned,2000-07-24,CINCCHILDRENS,Cincinnati Children's Hospital Medical Center,2026-06-23T10:32:35Z
Cincinnati Children's Hospital Medical Center,Cincinnati Children's Hospital Medical Center,AS17089,205.142.198.0/24,ipv4,arin,assigned,2000-07-24,CINCCHILDRENS,Cincinnati Children's Hospital Medical Center,2026-06-23T10:32:35Z
Cincinnati Children's Hospital Medical Center,Cincinnati Children's Hospital Medical Center,AS17089,205.142.199.0/24,ipv4,arin,assigned,2000-07-24,CINCCHILDRENS,Cincinnati Children's Hospital Medical Center,2026-06-23T10:32:35Z
Citizens Medical Center,Citizens Medical Center,AS54195,,,arin,assigned,2011-11-02,CMCVICTX,Citizens Medical Center,2026-06-23T10:32:35Z
