domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
covid19.census.gov,Yes,Yes,6,2,2025-04-14T11:22:39,2025-09-11T11:23:38,18998949309;17842247239;17842239974;18998950032;18998948591;18998948245,"C=US, O=Let's Encrypt, CN=E5;C=US, O=Let's Encrypt, CN=E6"
cpass-dev.census.gov,Yes,Yes,1,1,2025-01-02T00:00:00,2026-01-06T23:59:59,15976191050,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
cpass-stage.census.gov,Yes,Yes,1,1,2024-10-03T00:00:00,2025-10-02T23:59:59,14787530189,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
cpass.census.gov,Yes,Yes,1,1,2024-11-22T00:00:00,2025-11-21T23:59:59,15457603387,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
csd006app.boc.ad.census.gov,No,Yes,1,1,2024-08-08T00:00:00,2025-08-07T23:59:59,14047534890,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
csd012app.ead.census.gov,No,Yes,1,1,2024-08-08T00:00:00,2025-08-07T23:59:59,14047534890,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dappsstgib.stage.adsd.csp1.census.gov,Yes,Yes,1,1,2025-06-23T00:00:00,2026-06-22T23:59:59,19206353665,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
data.census.gov,Yes,Yes,5,4,2025-04-04T18:50:40,2026-05-29T23:59:59,17629555139;17980589962;18014580521;17629544265;18715622572,"C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing RSA CA 1;C=US, O=""CLOUDFLARE, INC."", CN=Cloudflare TLS Issuing ECC CA 1;C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
datafutures.census.gov,Yes,Yes,6,4,2025-04-24T00:00:00,2025-07-23T22:32:19,18048018795;18041938448;18045250706;18041933496;18045251138;18048015303,"C=US, O=Google Trust Services, CN=WE1;C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo ECC Domain Validation Secure Server CA;C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA;C=US, O=Google Trust Services, CN=WR1"
datamapper.geo.census.gov,Yes,Yes,1,1,2025-01-10T00:00:00,2026-01-09T23:59:59,16139239610,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
datavis.census.gov,Yes,Yes,1,1,2024-11-15T00:00:00,2025-11-14T23:59:59,15368010376,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
disasters.census.gov,Yes,Yes,7,4,2024-09-09T00:00:00,2025-09-09T23:59:59,14493554502;18206338496;18206337870;14493554500;18206338364;14493570832;14493570626,"C=US, O=Google Trust Services, CN=WE1;C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA;C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo ECC Domain Validation Secure Server CA;C=US, O=Google Trust Services, CN=WR1"
ditd267apps.ead.census.gov,Yes,Yes,1,1,2025-03-20T00:00:00,2026-03-19T23:59:59,17267883298,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ditd273app.ead.census.gov,Yes,Yes,1,1,2025-03-10T00:00:00,2026-03-09T23:59:59,16964327498,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ditd274app.ead.census.gov,Yes,Yes,1,1,2025-03-10T00:00:00,2026-03-09T23:59:59,16968319000,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ditd278apps.ead.census.gov,Yes,Yes,1,1,2025-03-20T00:00:00,2026-03-19T23:59:59,17267866552,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ditd279apps.ead.census.gov,Yes,Yes,1,1,2025-03-20T00:00:00,2026-03-19T23:59:59,17267883723,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ditd281apps.ead.census.gov,Yes,Yes,1,1,2025-06-03T00:00:00,2026-06-02T23:59:59,18788467737,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ditd294arcgis.ead.census.gov,Yes,Yes,1,1,2025-05-07T00:00:00,2026-05-06T23:59:59,18276104657,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ditd295arcgis.ead.census.gov,Yes,Yes,1,1,2025-05-07T00:00:00,2026-05-06T23:59:59,18276110061,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ditd296arcgis.ead.census.gov,Yes,Yes,1,1,2025-05-07T00:00:00,2026-05-06T23:59:59,18276135430,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ditd297arcgis.ead.census.gov,Yes,Yes,1,1,2025-05-07T00:00:00,2026-05-06T23:59:59,18276128012,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ditd298arcgis.ead.census.gov,Yes,Yes,1,1,2025-05-07T00:00:00,2026-05-06T23:59:59,18276139662,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ditd299arcgis.ead.census.gov,Yes,Yes,1,1,2025-05-07T00:00:00,2026-05-06T23:59:59,18276599604,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ditd300arcgis.ead.census.gov,Yes,Yes,1,1,2025-05-07T00:00:00,2026-05-06T23:59:59,18276133777,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ditd301arcgis.ead.census.gov,Yes,Yes,1,1,2025-05-07T00:00:00,2026-05-06T23:59:59,18276135059,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ditd304app.ead.census.gov,Yes,Yes,1,1,2025-05-07T00:00:00,2026-05-06T23:59:59,18270316742,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ditd305app.ead.census.gov,Yes,Yes,1,1,2025-05-07T00:00:00,2026-05-06T23:59:59,18270301758,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ditd306app.ead.census.gov,Yes,Yes,1,1,2025-05-07T00:00:00,2026-05-06T23:59:59,18270295843,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ditd307app.ead.census.gov,Yes,Yes,1,1,2025-05-07T00:00:00,2026-05-06T23:59:59,18270281888,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ditd308app.ead.census.gov,Yes,Yes,1,1,2025-05-07T00:00:00,2026-05-06T23:59:59,18270311824,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
