domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
protectivedns.cisa.gov,Yes,Yes,30,10,2024-12-10T00:00:00,2026-12-10T23:59:59,22768803263;22300955899;21980284983;22300955745;20913921673;20861047402;22245723445;21712299081;20913912445;22705392577;22373197458;22768803859;20913912383;21425450228;21712313431;21712297433;21712313099;22300952637;21311917372;20862024831;21931125754;21377647562;22245728092;22705451986;21306896113;22300953286;21980285387;20913921787;15688629811;21931125879,"C=US, O=Google Trust Services, CN=WE1;C=US, O=Let's Encrypt, CN=E7;C=US, O=Let's Encrypt, CN=R13;C=US, O=Let's Encrypt, CN=R12;C=US, O=Amazon, CN=Amazon RSA 2048 M03;C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Let's Encrypt, CN=E8;C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA DV E36;C=US, O=Google Trust Services, CN=WR1;C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA DV R36"
registration.gateway.cisa.gov,No,Yes,26,2,2025-06-17T00:00:00,2026-06-16T23:59:59,20157642193;22210016415;22647452968;19245435572;19103765042;22621539798;22909780749;20290018459;22621574800;20180713924;19103758157;22553933385;20157657341;22910154324;20290003322;20290002908;20180689498;19835471203;20180712978;19062508737;19103777205;22209837461;20300779460;19835471127;19062555136;19858191385,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
registration.pciims.cisa.gov,No,Yes,9,2,2025-06-17T00:00:00,2026-06-16T23:59:59,19062508737;19103777205;19062555136;19245435572;19835471127;19103765042;19103758157;19858191385;19835471203,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
sftp.gwids.cisa.gov,Yes,Yes,1,1,2025-08-21T00:00:00,2026-08-20T23:59:59,20487066686,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
softwaresecurity.cisa.gov,Yes,Yes,2,1,2025-01-28T00:00:00,2026-01-27T23:59:59,16424432661;22505226926,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
sram.gateway.cisa.gov,No,Yes,9,2,2025-06-17T00:00:00,2026-06-16T23:59:59,19062508737;19103777205;19062555136;19245435572;19835471127;19103765042;19103758157;19858191385;19835471203,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
stage.gateway.cisa.gov,Yes,Yes,1,1,2025-06-25T00:00:00,2026-07-15T23:59:59,19245530222,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
stage.tripwire.cisa.gov,No,Yes,1,1,2025-06-03T00:00:00,2026-06-02T23:59:59,18789273659,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
staging.cisa.gov,No,Yes,29,2,2025-04-09T00:00:00,2026-04-09T23:59:59,20438552877;18499335844;21133516975;20463328242;20463347795;20330286795;22414312807;17740041308;17982930156;17982940211;19884927581;20839226916;18789272541;20330264595;22777703694;17982938845;21114810620;18499340096;21133552556;17739982718;19884835755;18499345217;19250178429;22414298597;19103922592;20296480714;21110122380;19103922344;21110109549,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
test-ci.protectivedns.cisa.gov,No,Yes,15,7,2024-12-10T00:00:00,2026-12-10T23:59:59,21377647562;20418350222;22705451986;22768803263;15688629811;21712313431;21712297433;21712313099;21311917372;22705392577;22373197458;22768803859;21306896113;21712299081;21425450228,"C=US, O=Let's Encrypt, CN=E7;C=US, O=Let's Encrypt, CN=R13;C=US, O=Let's Encrypt, CN=R12;C=US, O=Amazon, CN=Amazon RSA 2048 M03;C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Amazon, CN=Amazon RSA 2048 M02;C=US, O=Let's Encrypt, CN=E8"
