domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
www.icharlie.sam.gov,No,Yes,1,1,2024-08-21T12:34:59,2025-08-24T12:34:58,14229498636,"C=US, O=""Entrust, Inc."", OU=See www.entrust.net/legal-terms, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", CN=Entrust Certification Authority - L1K"
www.iprod.sam.gov,No,Yes,3,2,2025-05-16T00:00:00,2026-05-19T23:59:59,18445912778;18485219623;18447534179,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.iuat.sam.gov,No,Yes,1,1,2025-05-02T00:00:00,2026-05-01T23:59:59,18183850489,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.jenkins-np-legacy.sam.gov,No,Yes,1,1,2025-02-19T22:21:02,2026-03-11T14:39:18,16774512139,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
www.jenkins-npbackup-legacy.sam.gov,No,Yes,1,1,2025-03-29T13:26:28,2026-03-29T13:35:06,17490794544,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
www.jenkins-prod-legacy.sam.gov,No,Yes,3,3,2025-02-18T17:01:51,2026-05-18T23:59:59,16766486892;18507217035;18448519207,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
www.jenkins-prodbackup-legact.sam.gov,No,Yes,1,1,2025-05-16T00:00:00,2026-05-15T23:59:59,18448490925,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
www.jenkins-prodbackup-legacy.sam.gov,No,Yes,2,2,2025-04-03T13:21:35,2026-05-18T23:59:59,18507235284;17604945166,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
www.mail.adev.sam.gov,No,Yes,1,1,2024-12-09T18:12:00,2025-12-11T13:09:31,15685070551,"C=US, O=SSL Corporation, CN=Entrust EV TLS Issuing RSA CA 1"
www.mail.sam.gov,No,Yes,3,2,2025-01-16T20:27:27,2026-05-15T23:59:59,18448416688;16270524590;18445738793,"C=US, O=SSL Corporation, CN=Entrust EV TLS Issuing RSA CA 1;C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.mnt.sam.gov,No,Yes,2,2,2024-10-21T13:25:26,2025-10-23T15:41:13,15028416312;15056436677,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1;C=US, O=""Entrust, Inc."", OU=See www.entrust.net/legal-terms, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", CN=Entrust Certification Authority - L1K"
www.rdtest.sam.gov,No,Yes,1,1,2024-08-21T12:38:21,2025-09-02T12:38:20,14229521734,"C=US, O=""Entrust, Inc."", OU=See www.entrust.net/legal-terms, OU=""(c) 2014 Entrust, Inc. - for authorized use only"", CN=Entrust Certification Authority - L1M"
www.remote.adev.sam.gov,No,Yes,1,1,2025-06-10T00:00:00,2026-06-09T23:59:59,18938592954,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.reporting.sam.gov,No,Yes,2,1,2025-05-02T00:00:00,2026-05-01T23:59:59,18183859835;19516863434,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.sam.gov,No,Yes,2,1,2025-05-18T00:00:00,2026-05-19T23:59:59,18487913307;19517993344,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.samcinrh8api.sam.gov,No,Yes,1,1,2024-09-26T13:40:20,2025-10-09T13:40:19,14697736883,"C=US, O=""Entrust, Inc."", OU=See www.entrust.net/legal-terms, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", CN=Entrust Certification Authority - L1K"
www.samcinrh8jba.sam.gov,No,Yes,1,1,2024-09-26T13:41:39,2025-10-09T13:41:37,14697746794,"C=US, O=""Entrust, Inc."", OU=See www.entrust.net/legal-terms, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", CN=Entrust Certification Authority - L1K"
www.samcinrh8knc.sam.gov,No,Yes,2,1,2025-01-03T15:14:36,2026-01-06T14:54:47,16052807005;15996910826,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
www.samcinrh8knp.sam.gov,No,Yes,2,1,2025-01-03T15:16:43,2026-01-06T14:57:18,16052841213;15996940579,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
www.samcinrh8pgs02.sam.gov,No,Yes,1,1,2025-04-17T15:17:41,2026-04-17T15:26:04,17906020376,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
www.samcorh8dir01.sam.gov,No,Yes,1,1,2024-11-26T21:34:49,2025-12-04T12:23:17,15511114822,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
www.samcorh8jba.sam.gov,No,Yes,1,1,2025-01-03T15:21:49,2026-01-06T15:01:54,15997016657,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
www.samcorh8pgs03.sam.gov,No,Yes,2,2,2024-10-28T15:53:59,2026-05-19T23:59:59,15112303274;18469416705,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=""Entrust, Inc."", OU=See www.entrust.net/legal-terms, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", CN=Entrust Certification Authority - L1K"
www.samnprh8dir01.sam.gov,No,Yes,1,1,2024-10-01T23:53:58,2025-10-07T23:53:57,14763341980,"C=US, O=""Entrust, Inc."", OU=See www.entrust.net/legal-terms, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", CN=Entrust Certification Authority - L1K"
www.samnprh8mqs01.sam.gov,No,Yes,1,1,2025-05-19T00:00:00,2026-05-18T23:59:59,18503660969,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2"
www.sampinrh8api.sam.gov,No,Yes,3,2,2024-10-01T23:57:44,2026-05-15T23:59:59,18445810117;14763366589;18445835878,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=""Entrust, Inc."", OU=See www.entrust.net/legal-terms, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", CN=Entrust Certification Authority - L1K"
www.sampinrh8jba.sam.gov,No,Yes,2,2,2024-10-01T23:59:19,2026-05-15T23:59:59,14763375578;18445785832,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2;C=US, O=""Entrust, Inc."", OU=See www.entrust.net/legal-terms, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", CN=Entrust Certification Authority - L1K"
www.sampinrh8jba02.sam.gov,No,Yes,1,1,2025-03-29T14:24:59,2026-03-29T14:33:41,17491711079,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
www.sampinrh8jba03.sam.gov,No,Yes,1,1,2025-03-29T14:26:46,2026-03-29T14:35:13,17491740097,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
www.sampinrh8jba04.sam.gov,No,Yes,1,1,2025-03-29T14:28:14,2026-03-29T14:36:59,17491792784,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
